0.0010727202450477,-0.113666796373135,0.993518348433256
0.559524267774108,-0.141549279840998,-0.816637248200413
0.394343752374676,0.548195589048152,-0.73754633828066
-0.0497166909566756,-0.510850575707145,-0.858230703214466
0.869658090618716,0.256622579421306,-0.421710394883224
-0.591429058995011,-0.0493466345148256,-0.804845685730088
0.0792652805989624,0.951400998702503,0.29757882142291
0.955773944014322,0.204671853398155,0.211200379663182
-0.316984522416775,0.605179859673337,-0.730258960913161
0.582749781695055,0.623778489811652,0.520867629616836
-0.639239412540861,-0.762171999861945,0.102307458578829
-0.465299801681007,0.70773764947423,0.531604659566024
-0.511713500915233,0.854374676679047,-0.0905163235590692
-0.906507175760914,0.353858797603957,0.23027959451991
-0.82612216827664,0.392471168545327,-0.40433716740187
-0.0715153912004973,-0.936588922665196,0.343055008362053
